rank,userName,proxyWallet,xUsername,weather_pnl_usd,weather_volume_usd,pnl_over_volume_pct,classification,confidence,active_positions,active_weather_positions,active_nonweather_positions,recent_activity,recent_weather_activity,recent_nonweather_activity,sample_weather_titles,sample_nonweather_titles,profile_url
402,TARfsgaeADF,0x34f9b2b266a77ba49e0e0fd400200eeb720f5ff9,,2965.4702,3851.26,77.0,profitable in weather but currently/recently generalist,low,0,0,0,2,2,0,Will the highest temperature in London be 18°C on March 18? | Will the highest temperature in London be 18°C on March 18?,,https://polymarket.com/profile/0x34f9b2b266a77ba49e0e0fd400200eeb720f5ff9
403,dxfcvgbxc,0x92e5d2f29d0dac75a694c4ad65b342bf27e035d9,,2959.5,3946.0,75.0,profitable in weather but currently/recently generalist,low,0,0,0,29,4,16,Will the highest temperature in Paris be 17°C on March 7? | Will the highest temperature in Paris be 17°C on March 7? | Will the highest temperature in Paris be 17°C on March 7? | Will the highest temperature in Paris be 17°C on March 7?,Bitcoin Up or Down on January 9? | Bitcoin Up or Down on January 9? | Bitcoin Up or Down on November 7? | Bitcoin Up or Down on November 7? | Will Greg Abbott win the 2028 US Presidential Election?,https://polymarket.com/profile/0x92e5d2f29d0dac75a694c4ad65b342bf27e035d9
404,0x3Cc1228e2F429099b585796eE99df3f321322abA-1775182049062,0x3cc1228e2f429099b585796ee99df3f321322aba,,2956.5876652552865,81092.408125,3.645948780677287,weather specialist / weather-heavy,medium,0,0,0,198,131,67,Will the highest temperature in Hong Kong be 26°C on April 23? | Will the highest temperature in Hong Kong be 31°C or higher on April 19? | Will the highest temperature in Hong Kong be 30°C on April 19? | Will the highest temperature in Hong Kong be 29°C on April 17? | Will the highest temperature in Hong Kong be 28°C on April 17? | Will the highest temperature in Hong Kong be 28°C on April 18? | Will the highest temperature in Hong Kong be 29°C on April 19? | Will the highest temperature in Hong Kong be 30°C on April 19?,"Bitcoin Up or Down - April 21, 4:05AM-4:10AM ET | Bitcoin Up or Down - April 20, 4:15AM-4:20AM ET | Bitcoin Up or Down - April 20, 4:15AM-4:20AM ET | Bitcoin Up or Down - April 20, 4:15AM-4:20AM ET | Bitcoin Up or Down - April 19, 5:35AM-5:40AM ET",https://polymarket.com/profile/0x3cc1228e2f429099b585796ee99df3f321322aba
405,BTCOG,0x1fea4066d9d8b199f806a28eab1803159d0f5685,,2947.1119948796077,83089.19093499999,3.5469258536710386,weather specialist / weather-heavy,medium,0,0,0,198,167,4,Will the highest temperature in Shenzhen be 23°C on April 22? | Will the highest temperature in Hong Kong be 19°C or below on April 4? | Will the highest temperature in Hong Kong be 21°C on April 4? | Will the highest temperature in Hong Kong be 20°C on April 4? | Will the highest temperature in Hong Kong be 22°C on April 4? | Will the highest temperature in Hong Kong be 18°C or below on April 2? | Will the highest temperature in Hong Kong be 19°C on April 2? | Will the highest temperature in Hong Kong be 20°C on April 2?,Hang Seng (HSI) Up or Down on April 24? | Hang Seng (HSI) Up or Down on April 24? | Hang Seng (HSI) Up or Down on April 24? | Hang Seng (HSI) Up or Down on April 24? | Hang Seng (HSI) Up or Down on April 24?,https://polymarket.com/profile/0x1fea4066d9d8b199f806a28eab1803159d0f5685
406,badmintonmonkey,0x6a99053587ebfb69846b7e872678005e64ad2cfa,,2945.6603940034506,33645.890726,8.754889023422939,weather-heavy mixed,medium,0,0,0,188,11,73,"Will Leavitt say ""Russia"" or ""Ukraine"" during the next White House press briefing? | Russia x Ukraine ceasefire by end of 2026? | Russia x Ukraine ceasefire in 2025? | Will Leavitt say ""Russia"" or ""Ukraine"" during the next White House press briefing? | Will Trump say ""Russia"" or ""Ukraine"" or ""Venezuela"" 15+ times during Cabinet Meeting on December 2? | Will Trump say ""Russia"" or ""Ukraine"" or ""Venezuela"" 15+ times during Cabinet Meeting on December 2? | Will Trump say ""Russia"" or ""Ukraine"" or ""Venezuela"" 15+ times during Cabinet Meeting on December 2? | Will Trump refrain from announcing a next Fed Chair in 2025?","Israel and Syria normalize relations by December 31, 2025? | Israel and Saudi Arabia normalize relations in 2025? | Will Syria join the Abraham Accords in 2025? | Will Saudi Arabia join the Abraham Accords in 2025? | U.S. agrees to a new trade deal with ""India""?",https://polymarket.com/profile/0x6a99053587ebfb69846b7e872678005e64ad2cfa
407,Alegrandebig,0x377326c9360302d15d5ce7f7ad5718e27837f0dd,alegrandebig,2945.6435141518746,573402.233976,0.5137132957656327,weather specialist / weather-heavy,medium,0,0,0,199,196,1,Will the highest temperature in Tokyo be 19°C on April 25? | Will the highest temperature in Milan be 16°C or below on April 27? | Will the highest temperature in Milan be 17°C on April 27? | Will the highest temperature in Tokyo be 18°C on April 25? | Will the highest temperature in Tokyo be 18°C on April 25? | Will the highest temperature in Tokyo be 18°C on April 25? | Will the highest temperature in Tokyo be 18°C on April 25? | Will the highest temperature in Tokyo be 18°C on April 25?,"Will Tesla, Inc. (TSLA) hit (HIGH) $450 Week of April 20 2026? | Will Amazon.com, Inc. (AMZN) hit (HIGH) $276 Week of April 20 2026? | Will Amazon (AMZN) finish week of April 20 above $220?",https://polymarket.com/profile/0x377326c9360302d15d5ce7f7ad5718e27837f0dd
408,hdfghbdfrs,0x110f06e87e401f9f3b67b09de7246c6119c1e481,steelers231994,2944.5,3775.0,78.0,profitable in weather but currently/recently generalist,low,0,0,0,34,2,8,Will the highest temperature in London be 16°C on March 2? | Will the highest temperature in London be 16°C on March 2?,XRP Up or Down on January 8? | XRP Up or Down on January 8? | Thunder vs. Clippers | Thunder vs. Clippers | Will Barack Obama win the 2028 Democratic presidential nomination?,https://polymarket.com/profile/0x110f06e87e401f9f3b67b09de7246c6119c1e481
409,ertygfvbnv,0x8485a263019268d36f8d1fd6f3fef93a90279167,ChibuikeVictory,2928.0,3904.0,75.0,profitable in weather but currently/recently generalist,low,0,0,0,29,2,10,Will the highest temperature in Miami be between 82-83°F on March 3? | Will the highest temperature in Miami be between 82-83°F on March 3?,XRP Up or Down on January 4? | Ethereum Up or Down on November 5? | Ethereum Up or Down on November 5? | Will the Las Vegas Raiders win Super Bowl 2026? | Will LeBron James win the 2028 Democratic presidential nomination?,https://polymarket.com/profile/0x8485a263019268d36f8d1fd6f3fef93a90279167
410,stgdfdsf,0xd1af2f455a47ce8fa5ddf7ddc61791bc3504bae3,guodinho,2925.0,3900.0,75.0,profitable in weather but currently/recently generalist,low,0,0,0,31,2,11,Will the highest temperature in Miami be between 82-83°F on March 3? | Will the highest temperature in Miami be between 82-83°F on March 3?,XRP Up or Down on January 4? | XRP Up or Down on January 4? | Solana Up or Down on November 5? | Will the Cincinnati Bengals win Super Bowl 2026? | Will Chelsea Clinton win the 2028 Democratic presidential nomination?,https://polymarket.com/profile/0xd1af2f455a47ce8fa5ddf7ddc61791bc3504bae3
411,avilla147,0x35c4316574a4649865095ee9fe0c206005f6d144,,2921.6770268943324,109961.06779000003,2.6570104179727076,weather specialist / weather-heavy,medium,0,0,0,199,199,0,Will the highest temperature in Singapore be 34°C on April 25? | Will the highest temperature in Singapore be 34°C on April 25? | Will the highest temperature in Singapore be 33°C on April 25? | Will the highest temperature in Singapore be 33°C on April 25? | Will the highest temperature in Singapore be 33°C on April 25? | Will the highest temperature in Singapore be 33°C on April 25? | Will the highest temperature in Singapore be 33°C on April 25? | Will the highest temperature in Singapore be 33°C on April 25?,,https://polymarket.com/profile/0x35c4316574a4649865095ee9fe0c206005f6d144
412,0x01a451,0x4ff00fc5683fc8a9a6997522644ef825c4548839,lovekokw,2921.1520000000005,7374.0,39.61421209655548,profitable in weather but currently/recently generalist,low,0,0,0,110,4,40,Will the highest temperature in Hong Kong be 28°C on April 17? | Will the highest temperature in Seattle be between 52-53°F on March 11? | Will the highest temperature in Seattle be between 52-53°F on March 11? | Will the highest temperature in Seattle be between 52-53°F on March 11?,HYPE Up or Down on April 24? | HYPE Up or Down on April 24? | HYPE Up or Down on April 24? | HYPE Up or Down on April 24? | HYPE Up or Down on April 24?,https://polymarket.com/profile/0x4ff00fc5683fc8a9a6997522644ef825c4548839
413,ERGERHERFQF,0xfbb30c8eb867f848cb954cee72c8555e34fe5cf2,,2920.04,3946.0,74.0,profitable in weather but currently/recently generalist,low,0,0,0,25,2,11,Will the highest temperature in Dallas be 82°F or higher on March 10? | Will the highest temperature in Dallas be 82°F or higher on March 10?,Bitcoin Up or Down on January 8? | Bitcoin Up or Down on January 8? | Will MrBeast win the 2028 Democratic presidential nomination? | Will the Arizona Cardinals win Super Bowl 2026? | Will MrBeast win the 2028 Democratic presidential nomination?,https://polymarket.com/profile/0xfbb30c8eb867f848cb954cee72c8555e34fe5cf2
414,sadgfsdfgdsfgdf,0x40d2e7a9c145d6dfefff637b7940e2383ba4dc99,HansJeweldeLara,2913.38,3937.0,74.0,profitable in weather but currently/recently generalist,low,0,0,0,29,2,11,Will the highest temperature in Wellington be 20°C on March 5? | Will the highest temperature in Wellington be 20°C on March 5?,Bitcoin Up or Down on January 9? | Ethereum Up or Down on November 6? | Ethereum Up or Down on November 6? | Ethereum Up or Down on November 6? | Will Kristi Noem win the 2028 Republican presidential nomination?,https://polymarket.com/profile/0x40d2e7a9c145d6dfefff637b7940e2383ba4dc99
415,esdfgewFWE,0xe2c82901187f700df1cd288842571d7df69756f1,,2909.05,3985.0,73.00000000000001,profitable in weather but currently/recently generalist,low,0,0,0,23,2,9,Will the highest temperature in Ankara be 8°C on March 9? | Will the highest temperature in Ankara be 8°C on March 9?,Bitcoin Up or Down on January 8? | Will the Arizona Cardinals win Super Bowl 2026? | Will Liz Cheney win the 2028 Democratic presidential nomination? | Will Liz Cheney win the 2028 Democratic presidential nomination? | Will the Arizona Cardinals win Super Bowl 2026?,https://polymarket.com/profile/0xe2c82901187f700df1cd288842571d7df69756f1
416,AnacondaTate,0xaadd010a1c8219748fdab15b0de0c8e64c2556db,,2907.9241642882907,10009.463891,29.051747385821013,weather-heavy mixed,medium,0,0,0,200,13,67,Will the highest temperature in Singapore be 28°C on April 21? | Will the highest temperature in Singapore be 35°C or higher on April 17? | Will the highest temperature in Singapore be 29°C on April 17? | Will the highest temperature in Singapore be 28°C on April 17? | Will the highest temperature in Singapore be 29°C on April 17? | Will the highest temperature in Singapore be 28°C on April 17? | Will the highest temperature in Singapore be 35°C or higher on April 17? | Will there be exactly 3 major space weather events this week?,"Will Bitcoin dip to $58,000 April 6-12? | Will Bitcoin dip to $60,000 April 6-12? | Will Solana dip to $80 on April 10? | Will Solana reach $90 on April 10? | Will Bitcoin dip to $62,000 April 6-12?",https://polymarket.com/profile/0xaadd010a1c8219748fdab15b0de0c8e64c2556db
417,TheWalk24,0xf1f06f49be8ce5681752ae80e660aeaace6858df,,2906.9502221000002,44156.297836,6.5833196272401375,weather-heavy mixed,medium,0,0,0,199,27,58,Ukraine signs peace deal with Russia by March 31? | Will 2025 be the second hottest year on record? | Will Trump send Tomahawk to Ukraine by December 31? | Rainbow FDV above $1B one day after launch? | Odds of Russia x Ukraine ceasefire on Friday over 25%? | Will the highest temperature in Buenos Aires be 25°C on December 9? | Will the highest temperature in Buenos Aires be 26°C or higher on December 9? | Will the highest temperature in Buenos Aires be 26°C or higher on December 9?,Will Spark launch a token by March 31? | Will Umaro Sissoco Embaló win the 2025 Guinea-Bissau presidential election? | Will Ariana Grande be nominated for Best Supporting Actress at the 98th Academy Awards? | Will the next Dutch government be VVD + CDA + D66? | StandX FDV above $800M one day after launch?,https://polymarket.com/profile/0xf1f06f49be8ce5681752ae80e660aeaace6858df
418,BeneGesseritVoice,0xcb59ea1babf3b26ea50088057e427ab0ed8f0a22,BeneGesseritPM,2906.2586132381343,53954.773267,5.3864717378317115,not enough public recent data to classify,low,0,0,0,195,0,5,,"US x Iran diplomatic meeting by April 25, 2026? | Iran x Israel/US conflict ends by May 15? | Iran x Israel/US conflict ends by April 15? | Strait of Hormuz traffic returns to normal by end of June? | Strait of Hormuz traffic returns to normal by end of June?",https://polymarket.com/profile/0xcb59ea1babf3b26ea50088057e427ab0ed8f0a22
419,harrypotterr,0xb15b740e8437cf9e90160b66587d615a2c8b5215,tommyto31797993,2890.2285468666196,49512.54171899999,5.837366546984439,not enough public recent data to classify,low,0,0,0,188,0,5,,Will WTI Crude Oil (WTI) hit (HIGH) $105 in April? | Will WTI Crude Oil (WTI) hit (HIGH) $105 in April? | Will WTI Crude Oil (WTI) hit (HIGH) $105 in April? | Will WTI Crude Oil (WTI) hit (HIGH) $105 in April? | Will WTI Crude Oil (WTI) hit (HIGH) $105 in April?,https://polymarket.com/profile/0xb15b740e8437cf9e90160b66587d615a2c8b5215
420,NoMoney2555,0x23520740f9b8b9c822f44e79967021118e8d154f,,2888.5536623607854,306261.72994200006,0.943165070904491,not enough public recent data to classify,low,0,0,0,198,0,143,,"Will Crude Oil (CL) hit (HIGH) $175 by end of June? | Will NVIDIA be the largest company in the world by market cap on March 31? | Will Crude Oil (CL) hit (HIGH) $150 by end of March? | Will Gold (GC) hit (HIGH) $6,200 by end of March? | Will Crude Oil (CL) hit (HIGH) $175 by end of June?",https://polymarket.com/profile/0x23520740f9b8b9c822f44e79967021118e8d154f
